image_id,Mean_R,Mean_G,Mean_B,Std_R,Std_G,Std_B,Skew_R,Skew_G,Skew_B,Contrast_0,Correlation_0,Energy_0,Homogeneity_0,Contrast_45,Correlation_45,Energy_45,Homogeneity_45,Contrast_90,Correlation_90,Energy_90,Homogeneity_90,Contrast_135,Correlation_135,Energy_135,Homogeneity_135,Grade
fresh (43).jpg,48.29584418402778,36.934415147569446,36.697894965277776,71.32610838304211,60.801437547027774,60.19610858373144,1.238863642796844,1.5952738849629953,1.600281615126864,1806.7303965141632,0.7587046417135076,0.3912895052857701,0.4915669889643198,1959.1529395282068,0.7383666635721867,0.3859747608523467,0.4712870144965764,1440.868449519232,0.8072373406109965,0.3983740768870259,0.4994757167602068,1935.597557398296,0.7415123461236284,0.386211940655776,0.4744571624045552,0
fresh (44).jpg,157.82599500868056,76.89251302083333,43.72531032986111,85.17093074930104,62.140047993261675,43.328601494595695,-0.9705731964481726,0.5641850400415095,1.4293069496908353,699.6080882352951,0.8923195887185099,0.13560715124704892,0.2765439743077039,821.9690570217699,0.8736348585192725,0.13329687161050052,0.2629988529927561,645.024005681819,0.9011006140026995,0.13844603154643345,0.28859055442382153,822.154397471149,0.8736063652665061,0.1332412726713236,0.2573296165381925,0
fresh (45).jpg,157.5631792534722,76.80632161458334,43.656904296875,85.1666030742994,62.28432864709891,43.3729238612154,-0.9651852925821621,0.5712834255456162,1.4320725606496623,692.7781176470596,0.8937374544662569,0.13175555036091063,0.27471650970700534,815.2742924817444,0.8750961852515337,0.12882002150778066,0.26097730703782906,640.1490045891614,0.902182961069315,0.13434337116645972,0.2872259143573652,821.8315331605413,0.8740915854713633,0.12900608213528827,0.2555593144613047,0
fresh (46).jpg,157.12962022569445,76.22822916666667,43.385511067708336,85.09906712732425,62.362660571714706,43.50431382177895,-0.9552109388380042,0.591076315295773,1.460900288960035,675.0978976034868,0.8966944796582357,0.13452180327669377,0.2755595425952961,800.1920763209063,0.8776985210516799,0.13235336601456155,0.26430733338880646,621.7334156468539,0.9052164617039744,0.13728508219760258,0.2913534661985537,804.5094328470616,0.8770386556219649,0.13230714571400617,0.25948236830802757,0
fresh (47).jpg,156.6676953125,75.91582248263889,43.20482530381945,85.1055161244554,62.438265219532944,43.57527930011192,-0.9449361534233951,0.6004941204081576,1.4676098884380928,673.8557810457526,0.8971175823265602,0.1344749760587335,0.2749518305660324,807.5992846009716,0.8768514039601857,0.13226908771216567,0.2636764288633867,621.6742395104902,0.9054395465933006,0.1376420235246328,0.29109164824482253,805.8743958074303,0.8771144275132025,0.13213595253093935,0.2581958537075736,0
fresh (48).jpg,156.30210503472222,75.56892361111112,42.99374240451389,85.11381359744185,62.549288724454215,43.60566602017432,-0.9376332423817958,0.6121973828414649,1.4706632785546465,661.7697984749464,0.8992168178419068,0.13573097748929047,0.27584538761814525,795.1188858338749,0.879057663900404,0.13389512182444654,0.26556106096963733,610.2764477709796,0.9074002509558866,0.13915797474291897,0.2919046073257896,795.7090353058629,0.8789678986375457,0.13370563036459082,0.26040476472099544,0
fresh (49).jpg,155.29590060763888,74.66373806423611,42.90464192708333,85.4559598602865,62.85085684304826,44.09698955220295,-0.9138246291311156,0.6357841648110417,1.4771617087825648,696.97774509804,0.8951393198303584,0.13575168301832793,0.27649957044979523,822.8913252394893,0.8763526591515042,0.13286847313952063,0.2633483024756288,636.4285030594413,0.9045905548888433,0.13791583105263594,0.29128866581310847,820.9687691546573,0.8766415417052881,0.13273067626822727,0.25675361333923474,0
fresh (5).jpg,88.88289926289926,50.12266339066339,40.65823587223587,112.91152735560748,80.38759008202868,78.36386438599756,0.5310386856381548,1.551544045652728,1.9164304371445384,2093.7130112079712,0.8372236042516599,0.5554662325260711,0.627026217800537,2429.289702556096,0.8122284687077556,0.5509897033839404,0.6039867824663515,2463.119573518471,0.811385486408285,0.5527551389256818,0.6079205404672912,2766.957780379911,0.786128472492906,0.549593993459015,0.6007515010781255,0
fresh (50).jpg,155.35416015625,74.66991319444445,42.94397569444445,85.42552103656405,62.90344684646522,44.10467157138287,-0.9144147771133926,0.6376035370202419,1.4807386803189941,691.7211448801754,0.8960580352540571,0.14162873554797623,0.27877832480636267,820.6253010017354,0.8768434030634713,0.13918601849990855,0.26760273816664754,624.3482495629378,0.9065144121453896,0.1439899508725509,0.2953583064860531,812.8225457960472,0.878014413482829,0.13927721855255829,0.26093093317721283,0
fresh (51).jpg,155.17981987847222,74.42739583333334,42.76468098958333,85.27330223522189,62.94775845922739,44.116244438991366,-0.9114352295321604,0.6465665032963752,1.4843843694343004,666.6427821350771,0.8998714952943933,0.1404947343847135,0.27954205000799554,794.2438245389764,0.8808535330897928,0.1386119645202777,0.2689729921921631,602.8080638111894,0.9097756913805738,0.14364596177880015,0.2969439959347736,784.5045927391827,0.8823145391732058,0.13860157795984593,0.26233660142516607,0
